Date,time_start,time_end,site,Tow,Net, Sample,Day_Night,Start_Depth,End_Depth,Depth_Filtered,Volume_Filtered_m3,Volume_Filtered.10000,n,"n.10,000_m2","n.10,000_m3",Wet_Mass_g,g.10000_m2,Wet_Mass_g.10000_m3,Comments,Micronekton,Broad_Classification,Broad_Classification_noCyclothone,Family_ID,SwimBladder_gas_assumed,Broad_Classification_2,Genus_ID_orSubfamily,Species_ID
4/3/2021,19:10,1:12,CTA,S9,1,564,Night,1498,998.3,499.7,89539.4,8.95394,3,167.4235029,0.335048035,9.9,552.5,1.11,,Plankton,Crustacea,Crustacea,Ostracod,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,1,565,Night,1498,998.3,499.7,89539.4,8.95394,2,111.6156686,0.223365356,0.4,22.32,0.04,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,1,563,Night,1498,998.3,499.7,89539.4,8.95394,30,1674.235029,3.350480347,6.05,337.64,0.68,2 large one to JP,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/3/2021,19:10,1:12,CTA,S9,1,559,Night,1498,998.3,499.7,89539.4,8.95394,5,279.0391716,0.558413391,16.65,929.2,1.86,,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,1,560,Night,1498,998.3,499.7,89539.4,8.95394,1,55.80783432,0.111682678,7.7,429.72,0.86,,Micronekton,Fish,Fish,Serrivomeridae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,1,561,Night,1498,998.3,499.7,89539.4,8.95394,1,55.80783432,0.111682678,1.15,64.18,0.13,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,1,571,Night,1498,998.3,499.7,89539.4,8.95394,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/3/2021,19:10,1:12,CTA,S9,2,567,Night,998.3,700.5,297.8,45750.8,4.57508,4,260.3670318,0.874301652,28.4,1848.61,6.21,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
4/3/2021,19:10,1:12,CTA,S9,2,569,Night,998.3,700.5,297.8,45750.8,4.57508,2,130.1835159,0.437150826,3.1,201.78,0.68,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
4/3/2021,19:10,1:12,CTA,S9,2,587,Night,998.3,700.5,297.8,45750.8,4.57508,3,195.2752739,0.655726239,0.45,29.29,0.1,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,2,588,Night,998.3,700.5,297.8,45750.8,4.57508,10,650.9175796,2.185754129,25.75,1676.11,5.63,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,2,586,Night,998.3,700.5,297.8,45750.8,4.57508,2,130.1835159,0.437150826,0.1,6.51,0.02,,Micronekton,Crustacea,Crustacea,Euphausiacea,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,2,589,Night,998.3,700.5,297.8,45750.8,4.57508,28,1822.569223,6.120111561,2.7,175.75,0.59,,Micronekton,Crustacea,Crustacea,Mysidae,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,2,585,Night,998.3,700.5,297.8,45750.8,4.57508,13,846.1928535,2.841480368,1.7,110.66,0.37,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,2,584,Night,998.3,700.5,297.8,45750.8,4.57508,3,195.2752739,0.655726239,2.05,133.44,0.45,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,2,575,Night,998.3,700.5,297.8,45750.8,4.57508,7,455.6423057,1.53002789,3.2,208.29,0.7,,Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,574,Night,998.3,700.5,297.8,45750.8,4.57508,1,65.09175796,0.218575413,6.85,445.88,1.5,,Micronekton,Fish,Fish,Chiasmodontidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,572,Night,998.3,700.5,297.8,45750.8,4.57508,2,130.1835159,0.437150826,48.25,3140.68,10.55,,Micronekton,Fish,Fish,Eurypharyngidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,590,Night,998.3,700.5,297.8,45750.8,4.57508,687,44718.03772,150.1613087,72.3,4706.13,15.8,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/3/2021,19:10,1:12,CTA,S9,2,583,Night,998.3,700.5,297.8,45750.8,4.57508,30,1952.752739,6.557262387,1.8,117.17,0.39,2 not on photo,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,576,Night,998.3,700.5,297.8,45750.8,4.57508,1,65.09175796,0.218575413,0.65,42.31,0.14,,Micronekton,Fish,Fish,Lophiiformes,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,581,Night,998.3,700.5,297.8,45750.8,4.57508,3,195.2752739,0.655726239,0.2,13.02,0.04,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,578,Night,998.3,700.5,297.8,45750.8,4.57508,1,65.09175796,0.218575413,11.55,751.81,2.52,,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,573,Night,998.3,700.5,297.8,45750.8,4.57508,4,260.3670318,0.874301652,101.65,6616.58,22.22,,Micronekton,Fish,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis
4/3/2021,19:10,1:12,CTA,S9,2,577,Night,998.3,700.5,297.8,45750.8,4.57508,1,65.09175796,0.218575413,3.8,247.35,0.83,,Micronekton,Fish,Fish,Serrivomeridae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,579,Night,998.3,700.5,297.8,45750.8,4.57508,1,65.09175796,0.218575413,0.1,6.51,0.02,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,580,Night,998.3,700.5,297.8,45750.8,4.57508,1,65.09175796,0.218575413,0.1,6.51,0.02,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,2,582,Night,998.3,700.5,297.8,45750.8,4.57508,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/3/2021,19:10,1:12,CTA,S9,3,592,Night,700.5,451.7,248.8,42130.8,4.21308,1,59.05418364,0.237356044,0.1,5.91,0.02,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,3,591,Night,700.5,451.7,248.8,42130.8,4.21308,149,8799.073362,35.36605049,12,708.65,2.85,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/3/2021,19:10,1:12,CTA,S9,3,593,Night,700.5,451.7,248.8,42130.8,4.21308,1,59.05418364,0.237356044,0.05,2.95,0.01,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,3,594,Night,700.5,451.7,248.8,42130.8,4.21308,1,59.05418364,0.237356044,0.05,2.95,0.01,,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,3,596,Night,700.5,451.7,248.8,42130.8,4.21308,1,59.05418364,0.237356044,2.25,132.87,0.53,,Micronekton,Fish,Fish,Neoscopelidae,N,Fish,Scopelengys,tristis
4/3/2021,19:10,1:12,CTA,S9,3,595,Night,700.5,451.7,248.8,42130.8,4.21308,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/3/2021,19:10,1:12,CTA,S9,4,599,Night,451.7,82.8,368.9,57030.6,5.70306,2,129.3691457,0.350688928,13.8,892.65,2.42,,Micronekton,Cephalopoda,Cephalopoda,Cranchiidae,,Cephalopoda,,
4/3/2021,19:10,1:12,CTA,S9,4,612,Night,451.7,82.8,368.9,57030.6,5.70306,16,1034.953165,2.805511427,3.35,216.69,0.59,,Micronekton,Cephalopoda,Cephalopoda,Octopoda,,Cephalopoda,,
4/3/2021,19:10,1:12,CTA,S9,4,614,Night,451.7,82.8,368.9,57030.6,5.70306,1,64.68457284,0.175344464,0.6,38.81,0.11,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
4/3/2021,19:10,1:12,CTA,S9,4,606,Night,451.7,82.8,368.9,57030.6,5.70306,20,1293.691457,3.506889284,25.5,1649.46,4.47,lots in salp,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,4,607,Night,451.7,82.8,368.9,57030.6,5.70306,1,64.68457284,0.175344464,1.2,77.62,0.21,,Micronekton,Crustacea,Crustacea,Caridea,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,4,613,Night,451.7,82.8,368.9,57030.6,5.70306,2,129.3691457,0.350688928,0.3,19.41,0.05,,Micronekton,Crustacea,Crustacea,Lobster phyllosome,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,4,610,Night,451.7,82.8,368.9,57030.6,5.70306,57,3687.020652,9.994634459,11.35,734.17,1.99,,Micronekton,Crustacea,Crustacea,Penaeidae,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,4,611,Night,451.7,82.8,368.9,57030.6,5.70306,38,2458.013768,6.66308964,24.2,1565.37,4.24,,Micronekton,Crustacea,Crustacea,Sergestidae,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,4,600,Night,451.7,82.8,368.9,57030.6,5.70306,3,194.0537185,0.526033393,10.25,663.02,1.8,1 big one to JP,Micronekton,Fish,Fish,Bathylagidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,4,608,Night,451.7,82.8,368.9,57030.6,5.70306,81,5239.4504,14.2029016,5.55,359,0.97,20 frozen,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/3/2021,19:10,1:12,CTA,S9,4,615,Night,451.7,82.8,368.9,57030.6,5.70306,14,905.5840198,2.454822499,0.55,35.58,0.1,,Micronekton,Fish,Fish,Juvenile fish,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,4,597,Night,451.7,82.8,368.9,57030.6,5.70306,29,1875.852612,5.084989462,40.75,2635.9,7.15,10 frozen,Micronekton,Fish,Fish,Melamphaeidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,4,603,Night,451.7,82.8,368.9,57030.6,5.70306,11,711.5303013,1.928789106,8.45,546.58,1.48,2 frozen,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,4,598,Night,451.7,82.8,368.9,57030.6,5.70306,1,64.68457284,0.175344464,5.1,329.89,0.89,,Micronekton,Fish,Fish,Nemicthyidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,4,602,Night,451.7,82.8,368.9,57030.6,5.70306,2,129.3691457,0.350688928,0.7,45.28,0.12,,Micronekton,Fish,Fish,Scopelarchidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,4,605,Night,451.7,82.8,368.9,57030.6,5.70306,27,1746.483467,4.734300533,4.65,300.78,0.82,,Micronekton,Fish,Fish,Sternoptychidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,4,601,Night,451.7,82.8,368.9,57030.6,5.70306,1,64.68457284,0.175344464,9.7,627.44,1.7,,Micronekton,Fish,Fish,Stomiidae,N,Fish,Chauliodus,
4/3/2021,19:10,1:12,CTA,S9,4,604,Night,451.7,82.8,368.9,57030.6,5.70306,4,258.7382914,0.701377857,4.65,300.78,0.82,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,4,609,Night,451.7,82.8,368.9,57030.6,5.70306,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
4/3/2021,19:10,1:12,CTA,S9,5,619,Night,82.8,2.9,79.9,31897.6,3.18976,4,100.195626,1.254012841,1.2,30.06,0.38,,Micronekton,Cephalopoda,Cephalopoda,Squid,,Cephalopoda,,
4/3/2021,19:10,1:12,CTA,S9,5,622,Night,82.8,2.9,79.9,31897.6,3.18976,8,200.391252,2.508025682,1.05,26.3,0.33,,Micronekton,Crustacea,Crustacea,Amphipoda,,Crustacea,,
4/3/2021,19:10,1:12,CTA,S9,5,623,Night,82.8,2.9,79.9,31897.6,3.18976,1,25.0489065,0.31350321,0.05,1.25,0.02,,Micronekton,Fish,Fish,Gempylidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,5,621,Night,82.8,2.9,79.9,31897.6,3.18976,3,75.1467195,0.940509631,0.2,5.01,0.06,,Micronekton,Fish,,Gonostomatidae,N,Fish,Cyclothone,
4/3/2021,19:10,1:12,CTA,S9,5,616,Night,82.8,2.9,79.9,31897.6,3.18976,2,50.097813,0.627006421,6.55,164.07,2.05,,Micronekton,Fish,Fish,Leptocephalus,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,5,617,Night,82.8,2.9,79.9,31897.6,3.18976,34,851.662821,10.65910915,8.25,206.65,2.59,3 frozen,Micronekton,Fish,Fish,Myctophidae,Y,SB Fish,,
4/3/2021,19:10,1:12,CTA,S9,5,618,Night,82.8,2.9,79.9,31897.6,3.18976,3,75.1467195,0.940509631,1.4,35.07,0.44,,Micronekton,Fish,Fish,Phosichthyidae,Y,SB Fish,Vinciguerria,
4/3/2021,19:10,1:12,CTA,S9,5,620,Night,82.8,2.9,79.9,31897.6,3.18976,6,150.293439,1.881019262,0.5,12.52,0.16,,Micronekton,Fish,Fish,Stomiidae,N,Fish,,
4/3/2021,19:10,1:12,CTA,S9,5,624,Night,82.8,2.9,79.9,31897.6,3.18976,,0,0,Not weighted,#VALUE!,Not weighted,,Plankton,Other,Other,Miscellaneous,,Other,,
